# Auto-generated offline OUI vendor mapping
# Generated by: tools/Import-OuiDataset.ps1
# Format: OUI,VENDOR
# OUI is 6 hex digits (first 3 bytes of a MAC)
# Source file: .\manuf

70E72C,Inc.
70E843,Ltd.
70E997,Ltd
70EA1A,Inc
70EA5A,Inc.
70EB74,Ltd.
70EBA5,Ltd.
70ECE4,Inc.
70EDFA,imperix      imperix Ltd
70EE50,Netatmo      Netatmo
70EEA3,EoptolinkTec Eoptolink Technology Inc. Ltd,
70EF00,Inc.
70F087,Inc.
70F088,Ltd
70F096,Inc
70F11C,Ltd
70F176,DataModul    Data Modul AG
70F196,Inc
70F1A1,LiteonTechno Liteon Technology Corporation
70F1E5,Xetawave     Xetawave LLC
70F220,Inc
70F35A,Inc
70F395,Ltd
70F6CF,Inc.
70F74F,RobertBoschJ Robert Bosch JuP1
70F754,Inc.
70F82B,DWnetTechnol DWnet Technologies(Suzhou) Corporation
70F8AE,Microsoft    Microsoft Corporation
70F8E7,Cuav         Cuav
70F927,Ltd
70F94A,Inc.
70F96D,Limited
70FC8C,OneAccess    OneAccess SA
70FC8F,FreeboxSas   Freebox Sas
70FD45,Ltd
70FD46,Ltd
70FD88,Ltd.
70FF5C,Ltd
70FF76,TexasInstrum Texas Instruments
7400E8,Ltd
7402E1,TexasInstrum Texas Instruments
7403BD,Buffalo      Buffalo.Inc
74042B,LenovoMobile Lenovo Mobile Communication (Wuhan) Company Limited
7404F0,LTD
7404F1,Intel        Intel Corporate
74051D,LTD
74057C,QorvoInterna Qorvo International Pte. Ltd.
7405A5,Ltd.
740635,SernetTechno Sernet (Suzhou) Technologies Corporation
74077E,Ltd.
7408AA,LTD
7408DE,Ltd.
7409AC,LLC
740ABC,LightwaveRFT LightwaveRF Technology Ltd
740AE1,Ltd.
740BB0,HirschmannAu Hirschmann Automation and Control GmbH
740CEE,Ltd.
740EA4,Inc.
740EDB,Ltd
7410E0,Broadcom     Broadcom Limited
7411B2,Inc
741213,Inc
7412B3,Ltd.
7412BB,LTD
7413EA,Intel        Intel Corporate
741489,SRTWireless  SRT Wireless
7414D0,Inc.
741575,XiaomiCommun Xiaomi Communications Co Ltd
7415E2,TriSen       Tri-Sen Systems Corporation
7415F5,Inc.
741865,Ltd
74190A,Ltd
7419F8,Private      Private
741AE0,ITSPartnerSL ITS Partner (O.B.S) S.L.
741B39,ConveyIndiaP Convey India Private Limited
741BB2,Inc.
741C27,ItelMobile   Itel Mobile Limited
741E93,LTD
741EB1,Ltd
741F4A,Limited
741F79,Ltd
74205F,Ltd.
74220D,Ltd
7422BB,Ltd.
742344,XiaomiCommun Xiaomi Communications Co Ltd
74238D,zte          zte corporation
742435,Ltd.
74249F,TIBRO        TIBRO Corp.
7424CA,GuangzhouShi Guangzhou Shiyuan Electronic Technology Company Limited
742584,WDJHiTech    WDJ Hi-Tech Inc.
74258A,Limited
7426AC,Inc
7426FF,zte          zte corporation
74272C,Inc.
74273C,LTD
7427EA,Ltd.
742857,MayfieldRobo Mayfield Robotics
742869,Ltd.
742917,Inc.
742920,MCXPROKft    MCX-PRO Kft.
742959,Inc.
742972,JuniperNetwo Juniper Networks
742981,TexasInstrum Texas Instruments
7429AF,Ltd.
742A8A,LTD
742B0F,Infinidat    Infinidat Ltd.
742B62,Fujitsu      Fujitsu Limited
742D0A,NorfolkElekt Norfolk Elektronik AG
742E4F,StienenGroup Stienen Group
742EC1,DixonElectro Dixon Electro Appliances Pvt Ltd
742EDB,Perinet      Perinet GmbH
742EFC,Inc,
742F68,AzureWaveTec AzureWave Technology Inc.
74309D,Infinixmobil Infinix mobility limited
7430AF,LTD
743170,ArcadyanTech Arcadyan Technology Corporation
743174,Inc.
74317E,RuckusWirele Ruckus Wireless
743256,NTwareSystem NT-ware Systemprg GmbH
7432C2,Kyolis       Kyolis
743336,RamonSpace   Ramon Space
743357,Ltd.
7433A6,Ltd.
7433E9,zte          zte corporation
743400,Ltd.
74342B,Ltd
743491,Ltd
7434AE,thisisengine this is engineering Inc.
74366D,VodafoneItal Vodafone Italia S.p.A.
74372F,Ltd
74373B,Ltd.
74375F,SercommPhili Sercomm Philippines Inc
743822,XiaomiCommun Xiaomi Communications Co Ltd
743889,ANNAXAnzeige ANNAX Anzeigesysteme GmbH
7438B7,Canon        Canon Inc.
743989,Ltd.
743A20,Ltd
743A65,NEC          NEC Corporation
743AEF,Ltd.
743AF4,Intel        Intel Corporate
743C18,TaicangT&WEl Taicang T&W Electronics
743C24,Ltd
743E2B,RuckusWirele Ruckus Wireless
743E39,Ltd.
743ECB,Gentricetech Gentrice tech
743F8E,Inc.
743FC2,Ltd.
7440BB,Ltd.
7440BE,LGInnotek    LG Innotek
744218,Inc.
74427F,AVMAudiovisu AVM Audiovisuelles Marketing und Computersysteme GmbH
74428B,Inc.
744401,Netgear      Netgear
74452D,Ltd.
74458A,Ltd
7445CE,Cresyn       Cresyn
744687,Ltd.
7446A0,HewlettPacka Hewlett Packard
7446B3,TexasInstrum Texas Instruments
7449D2,Ltd
744AA4,zte          zte corporation
744BE9,Ltd
744CA1,LiteonTechno Liteon Technology Corporation
744D28,Routerboardc Routerboard.com
744D6D,Ltd
744D79,Arrive       Arrive Systems Inc.
744DBD,Espressif    Espressif Inc.
744DDC,Inc
74504E,Ltd
7450CD,Ltd
7451BA,XiaomiCommun Xiaomi Communications Co Ltd
7452CE,LTD
745327,Limited
7453A8,ACLAirshop   ACL Airshop BV
745427,Ltd
74546B,ltd
74547D,CiscoSPVTG   Cisco SPVTG
745612,Commscope    Commscope
74563C,Ltd.
745798,TRUMPFLaser  TRUMPF Laser GmbH + Co. KG
745889,MultilaserIn Multilaser Industrial S.A.
7458F3,AmazonTechno Amazon Technologies Inc.
745909,Ltd
745933,DanalEnterta Danal Entertainment
745AAA,Ltd
745BC5,Ltd
745C4B,GNAudio      GN Audio A/S
745C9F,TCTmobile    TCT mobile ltd
745CFA,Ltd.
745D22,ltd
745D43,BSHHausgerae BSH Hausgeraete GmbH
745D68,LTD
745E1C,Pioneer      Pioneer Corporation
745F00,SamsungSemic Samsung Semiconductor Inc.
745F90,LAMTechnolog LAM Technologies
745FAE,TslPpl       Tsl Ppl
74604C,Rode         Rode
7460FA,Ltd
74614B,Ltd.
7461D1,GOIPGlobalSe GOIP Global Services Pvt. Ltd.
7463C2,Ltd.
7463DF,VTS          VTS GmbH
74650C,Inc.
7465D1,Atlinks      Atlinks
746630,TmiYtti      T:mi Ytti
74675F,Ltd.
7467F7,ExtremeNetwo Extreme Networks Headquarters
746859,Limited
74694A,LTD
746A3A,Aperi        Aperi Corporation
746A84,TexasInstrum Texas Instruments
746A89,Rezolt       Rezolt Corporation
746A8F,VSVision     VS Vision Systems GmbH
746AB3,MICIUSLabora MICIUS Laboratory
746B82,Movek        Movek
746BAB,Ltd
746DFA,Ltd
746EE4,Ltd.
746F19,Ltd.
746F3D,Contec       Contec GmbH
746F88,zte          zte corporation
746FF7,WNC          WNC Corporation
747069,Ltd.
7470FD,Intel        Intel Corporate
74718B,Inc.
74721E,EdisonLabs   Edison Labs Inc.
7472B0,Ltd.
7472F2,Ltd.
74731D,ifmelectroni ifm electronic gmbh
747336,MICRODIGTAL  MICRODIGTAL Inc
7473B4,Inc.
7473E2,HillstoneNet Hillstone Networks Corp.
747446,Inc.
747548,AmazonTechno Amazon Technologies Inc.
7475DF,Teclink      Teclink
74761F,Microsoft    Microsoft Corporation
74765B,Ltd.
74767D,ltd
747786,Inc.
747818,JurumaniSolu Jurumani Solutions
747827,Dell         Dell Inc.
747847,Interdiscipl Interdisciplinary Consulting Corporation
7478A6,Inc.
747A90,Ltd.
747B7A,ETH          ETH Inc.
747D24,Ltd.
747DB6,Inc
747E1A,RedEmbeddedD Red Embedded Design Limited
747E2D,ThomsonCITIC Beijing Thomson CITIC Digital Technology Co. LTD.
74803F,RenesasElect Renesas Electronics (Penang) Sdn. Bhd.
748114,Inc.
74819A,PTHartonoIst PT. Hartono Istana Teknologi
7483A0,Ltd
7483C2,Ubiquiti     Ubiquiti Inc
7483EF,AristaNetwor Arista Networks
748469,Ltd
7484E1,Ltd
74852A,Pegatron     Pegatron Corporation
7485C4,Ltd
74860B,Inc
748669,Ltd
74866F,zte          zte corporation
74867A,Dell         Dell Inc.
7486E2,Dell         Dell Inc.
74872E,Ltd
7487A9,Ltd.
7487BB,Ciena        Ciena Corporation
74882A,Ltd
74888B,ADBBroadband ADB Broadband Italia
7488A8,Ltd.
7488BB,Inc
748A0D,Commscope    Commscope
748A28,HMDGlobal    HMD Global Oy
748A69,Ltd
748B29,Micobiomed   Micobiomed
748B34,Ltd
748D08,Inc.
748DAA,Ltd
748E08,Bestek       Bestek Corp.
748EF8,BrocadeCommu Brocade Communications Systems LLC
748F1B,MasterImage3 MasterImage 3D
748F3C,Inc.
748F4D,duagonGerman duagon Germany GmbH
748FC2,Inc
74901F,RagileNetwor Ragile Networks Inc.
749050,RenesasElect Renesas Electronics Corporation
7490BC,Arcadyan     Arcadyan Corporation
74911A,RuckusWirele Ruckus Wireless
7491BD,Ltd.
7492BA,Movesense    Movesense Ltd
7493A4,ZebraTechnol Zebra Technologies Corp.
7493DA,AskeyCompute Askey Computer Corp
74943D,AgJunction   AgJunction
749533,WestalaTechn Westala Technologies Inc.
749552,Ltd.
7495A7,Keyence      Keyence Corporation
7495EC,.Ltd
749637,Ltd
749779,CloudNetwork Cloud Network Technology Singapore Pte. Ltd.
749781,zte          zte corporation
74978E,NovaLabs     Nova Labs
749975,IBM          IBM Corporation
749AC0,Inc.
749B89,Ltd
749BE8,HitronTechno Hitron Technologies. Inc
749C52,Ltd.
749CE3,Inc
749D79,Sercomm      Sercomm Corporation.
749D8F,Ltd
749DDC,2Wire        2Wire Inc
749E75,HewlettPacka Hewlett Packard Enterprise
749EA5,Ohsung       Ohsung
749EAF,Inc.
749EF5,Ltd
74A02F,Inc
74A063,Ltd
74A2E6,Inc
74A34A,Zimi         Zimi Corporation
74A4A7,Inc.
74A4B5,PowerleaderS Powerleader Science and Technology Co. Ltd.
74A528,Ltd
74A57E,PanasonicEco Panasonic Ecology Systems
74A58C,TexasInstrum Texas Instruments
74A5C2,KYOCERA      KYOCERA Corporation
74A6CD,Inc.
74A722,LGElectronic LG Electronics (Mobile Communications)
74A78E,zte          zte corporation
74A7EA,AmazonTechno Amazon Technologies Inc.
74AB93,BlinkbyAmazo Blink by Amazon
74AC5F,Ltd.
74ACB9,Ubiquiti     Ubiquiti Inc
74AD45,ValeoAutoEle Valeo Auto- Electric Hungary Ltd
74AD98,Inc
74ADB7,Ltd.
74ADCB,Ltd
74AE76,Inc.
74B00C,Inc
74B059,a Lenovo Company
74B3EA,Ek           Ek Inc.
74B472,Ciesse       Ciesse
74B57E,zte          zte corporation
74B587,Inc.
74B6B6,eero         eero inc.
74B725,Ltd.
74B7B3,Ltd
74B7E6,ZegnaDaidong Zegna-Daidong Limited
74B80F,ZiplineInter Zipline International Inc.
74B839,TexasInstrum Texas Instruments
74B8A8,Ltd
74B91E,Ltd
74B9EB,Ltd.
74BADB,Ltd
74BBD3,Ltd.
74BE08,LLC
74BEF3,a Lenovo Company
74BFA1,Hyunteck     Hyunteck
74BFB7,Nusoft       Nusoft Corporation
74BFC0,Canon        Canon Inc.
74C14F,Ltd
74C17D,Infinixmobil Infinix mobility limited
74C17E,LGElectronic LG Electronics
74C246,AmazonTechno Amazon Technologies Inc.
74C330,Ltd
74C412,Microsoft    Microsoft Corporation
74C530,Ltd.
74C621,LTD
74C63B,AzureWaveTec AzureWave Technology Inc.
74C64A,Ltd
74C76E,Llc
74C90F,MicrochipTec Microchip Technologies Inc
74C929,Ltd.
74C99A,Ericsson     Ericsson AB
74C9A3,LTD
74CA25,Inc.
74CA60,Inc.
74CBF3,Lavainternat Lava international limited
74CC39,LTD
74CC40,Inc.
74CD0C,SmithMyersCo Smith Myers Communications Ltd.
74CE56,PacketForceT Packet Force Technology Limited Company
74CF00,Ltd.
74D02B,ASUSTekCOMPU ASUSTek COMPUTER INC.
74D082,Ltd
74D0DC,Ericsson     Ericsson AB
74D21D,Ltd
74D285,TexasInstrum Texas Instruments
74D423,AmazonTechno Amazon Technologies Inc.
74D435,Ltd.
74D4DD,QuantaComput Quanta Computer Inc.
74D558,Ltd
74D5B8,Infraeo      Infraeo Inc
74D5C6,MicrochipTec Microchip Technologies Inc
74D637,AmazonTechno Amazon Technologies Inc.
74D654,Gint         Gint
74D675,WYMATecnolog WYMA Tecnologia
74D6CB,Ltd
74D6E5,Ltd.
74D6EA,TexasInstrum Texas Instruments
74D713,HuaqinTechno Huaqin Technology Co. LTD
74D7CA,Ltd
74D83E,Intel        Intel Corporate
74D850,Evrisko      Evrisko Systems
74D873,Ltd.
74D9EB,Inc.
74DA38,EdimaxTechno Edimax Technology Co. Ltd.
74DA88,Ltd.
74DADA,DLinkInterna D-Link International
74DAEA,TexasInstrum Texas Instruments
74DBD1,Ebay         Ebay Inc
74DC13,TelinkMicro  Telink Micro LLC
74DDCB,Ltd
74DE2B,LiteonTechno Liteon Technology Corporation
74DFBF,LiteonTechno Liteon Technology Corporation
74E06E,Ergophone    Ergophone GmbH
74E147,Ltd
74E14A,Private      Private
74E182,TexasInstrum Texas Instruments
74E19A,LTD
74E1B6,Inc.
74E20C,AmazonTechno Amazon Technologies Inc.
74E277,VizmonetPte  Vizmonet Pte Ltd
74E28C,Microsoft    Microsoft Corporation
74E2E7,Inc
74E2F5,Inc.
74E336,Ltd
74E424,Apiste       Apiste Corporation
74E50B,Intel        Intel Corporate
74E537,Radspin      Radspin
74E543,LiteonTechno Liteon Technology Corporation
74E5F9,Intel        Intel Corporate
74E60F,TecnoMobile  Tecno Mobile Limited
74E6B8,LGElectronic LG Electronics
74E6C7,Ltd.
74E6E2,Dell         Dell Inc.
74E798,JuniperNetwo Juniper Networks
74E7C6,Commscope    Commscope
74E987,Inc.
74E9BF,Ltd
74E9D8,Ltd
74EA3A,Ltd.
74EAC8,Ltd
74EACB,Ltd
74EAE8,Commscope    Commscope
74EB80,Ltd
74EC42,LTD
74ECB2,AmazonTechno Amazon Technologies Inc.
74ECF1,Acumen       Acumen
74EE2A,BilianElectr Shenzhen Bilian Electronic Co.，Ltd
74EE8D,Ltd.
74EF4B,Ltd
74F06D,AzureWaveTec AzureWave Technology Inc.
74F07D,Ltd
74F102,Ltd
74F2FA,XiaomiCommun Xiaomi Communications Co Ltd
74F413,MaxwellFores Maxwell Forest
74F441,Ltd
74F612,Commscope    Commscope
74F61C,HTC          HTC Corporation
74F661,SchneiderEle Schneider Electric Fire & Security Oy
74F67A,Ltd
74F726,NeuronRoboti Neuron Robotics
74F737,Kce          Kce
74F7F6,Ltd.
74F85D,BerkeleyNucl Berkeley Nucleonics Corp
74F8DB,Private      Private
74F90F,Ltd
74F91A,Onface       Onface
74F92C,Ubiquiti     Ubiquiti Inc
74F9CA,Ltd
74FA29,Ubiquiti     Ubiquiti Inc
74FB17,LTD
74FC45,Siemens      Siemens Ag
74FC77,Ltd
74FDA0,Compupal     Compupal (Group) Corporation
74FE48,Ltd.
74FECE,TPLink       TP-Link Systems Inc
74FF4C,Ltd
74FF7D,LLC
78009E,Ltd
7800A8,PtHanSungEle Pt Han Sung Electoronics Indonesia
78028B,Inc.
78028F,Inc.
7802B1,Inc
7802B7,LTD
7802F8,XiaomiCommun Xiaomi Communications Co Ltd
78034F,Nokia        Nokia
780473,TexasInstrum Texas Instruments
78047A,EdgeNetworks Edge Networks LLC
7804E3,Ltd.
780541,Ltd
78055F,Ltd.
78058C,Inc.
7806C9,Ltd.
78071C,GreenEnergyO Green Energy Options Ltd
780738,ZUKElzab     Z.U.K. Elzab S.A.
78078F,Ltd
78084D,Ltd
780AC7,Ltd.
780B8C,Private      Private
780C71,Inc
780CB8,Intel        Intel Corporate
780CF0,Inc
780ED1,TRUMPFWerkze TRUMPF Werkzeugmaschinen GmbH+Co.KG
780F77,Ltd
780F81,CiscoMeraki  Cisco Meraki
781053,Ltd.
781100,Quantumsolut Quantumsolution
781185,NBSPaymentSo NBS Payment Solutions Inc.
78119D,Inc
7811DC,CO.,LTD
78123E,TecnoMobile  Tecno Mobile Limited
7812B8,Orantek      Orantek Limited
781305,limited
7813E0,Ltd
78152D,UnionChipTec Union Chip Technology Limited
781699,Ltd
781735,Ltd.
7817BE,Ltd
781881,AzureWaveTec AzureWave Technology Inc.
7818A8,Ltd.
7818EC,Inc.
78192E,NASCENTTechn NASCENT Technology
7819F7,JuniperNetwo Juniper Networks
781C1E,Ltd.
781C3C,Espressif    Espressif Inc.
781C5A,SHARP        SHARP Corporation
781C9D,SiliconLabor Silicon Laboratories
781D4A,zte          zte corporation
781DBA,Ltd
781DFD,Jabil        Jabil Inc
781EB8,LTD
781F11,RABLighting  RAB Lighting
781F7C,Nokia        Nokia
781FDB,Ltd
78202E,SkychersCrea Skychers Creations ShenZhen Limited
782051,TPLink       TP-Link Systems Inc.
782079,IDTech       ID Tech
7820A5,Ltd
7820BD,PolysenseTec Polysense (Beijing) Technologies Co. Ltd
782184,Espressif    Espressif Inc.
78223D,AffirmedNetw Affirmed Networks
782288,BilianElectr Shenzhen Bilian Electronic Co.，Ltd
782327,Ltd
7823AE,Commscope    Commscope
782459,AlcatelLucen Alcatel-Lucent Enterprise
7824AF,ASUSTekCOMPU ASUSTek COMPUTER INC.
7824BE,Inc
782544,Omnima       Omnima Limited
78257A,LEOInnovatio LEO Innovation Lab
782599,Ltd.
7825AD,Ltd
7826A6,zte          zte corporation
7828CA,Inc.
7829AD,Ltd
7829ED,AskeyCompute Askey Computer Corp
782A79,IntegratedDe Integrated Device Technology (Malaysia) Sdn. Bhd.
782AF8,Ltd.
782B46,Intel        Intel Corporate
782B60,Ltd.
782B64,Bose         Bose Corporation
782BCB,Dell         Dell Inc.
782C29,Ltd
782D7E,Inc.
782DAD,Ltd
782E03,Ltd.
782E56,Ltd.
782EEF,Nokia        Nokia Corporation
782F17,Ltd
78303B,Limited
78305D,zte          zte corporation
7830E1,LLC
7830F5,TBT          TBT Inc.
78312B,zte          zte corporation
7831C1,Inc.
78321B,DLinkInterna D-Link International
78324F,Inc.
7833C6,Ltd
783409,Ltd
783486,Nokia        Nokia
7834FD,Ltd.
7835A0,ZurnIndustri Zurn Industries LLC
783607,CermateTechn Cermate Technologies Inc.
783690,Ltd
7836CC,Ltd
783716,Ltd
78392D,PlanetaInfor Planeta Informática Ltda
783A6C,TecnoMobile  Tecno Mobile Limited
783A84,Inc.
783CE3,KaiEE        Kai-EE
783D5B,TELNETRedesI TELNET Redes Inteligentes S.A.
783E53,SkyUk        Sky Uk Limited
783EA1,Ltd.
783F15,EasySYNC     EasySYNC Ltd.
783F4D,Inc.
7840E4,Ltd
78421C,Espressif    Espressif Inc.
784405,LTD.
78444A,Ltd.
784476,ZioncomElect Zioncom Electronics (Shenzhen) Ltd.
7844FD,Ltd.
784501,Biamp        Biamp Systems
784558,Ubiquiti     Ubiquiti Inc
784561,CyberTANTech CyberTAN Technology Inc.
7845B3,Ltd.
7845C4,Dell         Dell Inc.
78465C,CloudNetwork Cloud Network Technology Singapore Pte. Ltd.
78465F,LTD
78467D,SKAIChips    SKAIChips
7846C4,DaehapHyperT Daehap Hyper-Tech
7846D4,Ltd
78471D,Ltd
7847E3,LTD
78482C,Inc.
784859,HewlettPacka Hewlett Packard
78491D,WillBurt     The Will-Burt Company
784946,Inc.
784B08,froboticsacq f.robotics acquisitions ltd
784B87,Ltd.
784F24,TaicangT&WEl Taicang T&W Electronics
784F43,Inc.
784F9B,JuniperNetwo Juniper Networks
785005,MOKOTECHNOLO MOKO TECHNOLOGY Ltd
78507C,JuniperNetwo Juniper Networks
78510C,LiveU        LiveU Ltd.
78521A,Ltd
785237,zte          zte corporation
78524A,Optonic      Optonic GmbH
785262,Ltd.
78530D,Ltd
785333,Ltd
785364,SHIFT        SHIFT GmbH
7853F2,Roxton       Roxton Systems Ltd.
78542E,DLinkInterna D-Link International
785517,SankyuElectr SankyuElectronics
785536,Ltd
785712,MobileIntegr Mobile Integration Workgroup
785773,Ltd
7857B0,GertecBrasil Gertec Brasil Ltda
785844,Ltd.
785860,Ltd
7858F3,Ltd
78593E,RAFI         RAFI GmbH & Co.KG
78595E,Ltd
785968,Ltd.
785994,Inc.
785B64,Ltd.
785C28,PrimeMotion  Prime Motion Inc.
785C5E,Ltd
785C72,Ltd.
785DC8,LGElectronic LG Electronics
785EA2,Ltd
785ECC,Inc.
785EE8,SuzhouTianpi Suzhou Tianping Advanced Digital Technologies Co.Ltd
785F28,EMMicroelect EM Microelectronic
785F36,Ltd
785F4C,Ltd.
785F6C,AristaNetwor Arista Networks
785FA4,Ciena        Ciena Corporation
78605B,Ltd.
786089,Ltd
78617C,Ltd.
786256,Ltd
786299,BITSTREAMsp  BITSTREAM sp. z o.o.
7864A0,Inc
7864C0,Inc.
7864E6,GreenMotiveT Green Motive Technology Limited
78653B,Ltd.
786559,SagemcomBroa Sagemcom Broadband SAS
78669D,LTD
7866A5,ChipseaTechn Chipsea Technologies (Shenzhen) Crop.
7866AE,Inc.
7866D7,GenstoraigeT Genstoraige Technology Co.Ltd.
7866F3,LTD
78670E,WNC          WNC Corporation
7867D7,Inc.
786829,eero         eero inc.
7868F7,Ltd
7869D4,ShenyangVibr Shenyang Vibrotech Instruments Inc.
786A1F,Commscope    Commscope
786A89,Ltd
786C1C,Inc.
786C84,AmazonTechno Amazon Technologies Inc.
786CAB,Ltd
786D94,PaloAltoNetw Palo Alto Networks
786DEB,GELighting   GE Lighting
787052,Welotec      Welotec GmbH
787104,LTD
78719C,Commscope    Commscope
78725D,Inc
787264,HeltecAutoma Heltec Automation
78753E,Inc.
787689,eero         eero inc.
7876D9,EXARAGroup   EXARA Group
787835,NEOARK       NEOARK Corporation
787871,TexasInstrum Texas Instruments
787984,Inc.
787A6F,JuiceTechnol Juice Technology AG
787B8A,Inc.
787D48,ItelMobile   Itel Mobile Limited
787D53,ExtremeNetwo Extreme Networks Headquarters
787DF3,SterliteTech Sterlite Technologies Limited
787E42,zte          zte corporation
787E61,Inc.
787F62,GiKmbH       GiK mbH
788038,Ltd.
788102,Sercomm      Sercomm Corporation.
78818C,Ltd
78818F,ServerRacksA Server Racks Australia Pty Ltd
7881CE,ChinaMobileI China Mobile Iot Limited company
788371,Ltd
78843C,Sony         Sony Corporation
7884EE,IndraEspacio Indra Espacio S.A.
788517,Inc
7885F4,Ltd.
78862E,Microsoft    Microsoft Corporation
7886B6,Ltd
78870D,Unifiedgatew Unifiedgateways India Private Limited
78886D,Inc.
78888A,CDRSpSpk     CDR Sp. z o.o. Sp. k.
788973,Cmc          Cmc
788A20,Ubiquiti     Ubiquiti Inc
788A86,ChinaDragonT China Dragon Technology Limited
788B2A,Ltd.
788B77,StandarTelec Standar Telecom
788C4D,LLC
788C54,PingCommunic Ping Communication
788C77,Inc.
788CB5,TPLink       TP-Link Systems Inc
788DAF,SagemcomBroa Sagemcom Broadband SAS
788DF7,HitronTechno Hitron Technologies. Inc
788E33,Ltd
788E45,Jizaie       Jizaie inc.
7890A2,zte          zte corporation
7891DE,Ltd
7891E9,LTD
78923E,Nokia        Nokia Corporation
78929C,Intel        Intel Corporate
7893C3,LTD
7894B4,Sercomm      Sercomm Corporation.
7894E8,RadioBridge  Radio Bridge
7895EB,ItelMobile   Itel Mobile Limited
78960D,Inc.
789682,zte          zte corporation
789684,Commscope    Commscope
7896A3,ExtremeNetwo Extreme Networks Headquarters
7897C3,Ltd
7898E8,DLinkInterna D-Link International
7898FD,Q9Networks   Q9 Networks Inc.
789912,FlyingvoiceT Flyingvoice (HongKong) Technologies Limited
78995C,NationzTechn Nationz Technologies Inc
789966,Ltd.
789987,XiaomiCommun Xiaomi Communications Co Ltd
78998F,MedilineItal Mediline Italia Srl
789A18,Routerboardc Routerboard.com
789C85,Inc.
789CE7,Ltd
789ED0,Ltd
789F38,Ltd
789F4C,HOERBIGEREle HOERBIGER Elektronik GmbH
789F6A,RuckusWirele Ruckus Wireless
789F70,Inc.
789F87,SiemensIIAPP Siemens AG I IA PP PRM
789FAA,Ltd.
78A03F,AmazonTechno Amazon Technologies Inc.
78A051,iiNetLabs    iiNet Labs Pty Ltd
78A106,Ltd.
78A13E,Ltd
78A183,Advidia      Advidia
78A1D8,Ltd
78A2A0,Ltd.
78A351,Ltd
78A3E4,Inc.
78A4BA,MarquardtInd Marquardt India Pvt Ltd
78A504,TexasInstrum Texas Instruments
78A5DD,Ltd
78A683,Precidata    Precidata
78A6A0,Ltd.
78A6BD,.Ltd
78A6E1,BrocadeCommu Brocade Communications Systems LLC
78A714,Amphenol     Amphenol
78A7C7,Inc.
78A7EB,1More        1More
78A873,Ltd
78AA82,Ltd
78AB60,ABBAustralia ABB Australia
78ABBB,Ltd
78AC44,Dell         Dell Inc.
78ACBF,Igneous      Igneous Systems
78ACC0,HewlettPacka Hewlett Packard
78AE0C,FarSouthNetw Far South Networks
78AF08,Intel        Intel Corporate
78AF58,Gimasi       Gimasi Sa
78AFE4,Comau        Comau S.p.A
78B213,DWnetTechnol DWnet Technologies(Suzhou) Corporation
78B28D,TenglingTech Beijing Tengling Technology CO.Ltd
78B39F,SernetTechno Sernet (Suzhou) Technologies Corporation
78B3B9,LTD
78B3CE,Elotouchsolu Elo touch solutions
78B46A,Ltd
78B554,Ltd.
78B5D2,EverTreasure Ever Treasure Industrial Limited
78B6C1,Ltd
78B6EC,ScufGamingIn Scuf Gaming International LLC
78B6FE,Ltd
78B81A,InterSales   Inter Sales A/S
78B84B,LTD
78B8D6,ZebraTechnol Zebra Technologies Inc.
78BAD0,ShinybowTech Shinybow Technology Co. Ltd.
78BAF9,Inc
78BB88,MaxioTechnol Maxio Technology (Hangzhou) Ltd.
78BBC1,ServercomPri Servercom (India) Private Limited
78BC1A,Inc
78BDBC,Ltd
78BE81,FNLINKTECHNO FN-LINK TECHNOLOGY Ltd.
78BEB6,EnhancedVisi Enhanced Vision
78BEBD,STULZ        STULZ GmbH
78C11D,Ltd
78C1A7,zte          zte corporation
78C1AE,Ltd.
78C213,SagemcomBroa Sagemcom Broadband SAS
78C2C0,Private      Private
78C313,Ltd.
78C3E9,Ltd
78C40E,H&DWireless  H&D Wireless
78C4AB,Ltd
78C4FA,Inc.
78C57D,ZyxelCommuni Zyxel Communications Corporation
78C5E5,TexasInstrum Texas Instruments
78C5F8,Ltd.
78C62B,Ltd
78C6BB,Inc.
78C881,SonyInteract Sony Interactive Entertainment Inc.
78C884,Ltd.
78C95E,MidmarkRTLS  Midmark RTLS
78CA04,Nokia        Nokia Corporation
78CA39,Inc.
78CA5E,Elno         Elno
78CA83,Konecranes   Konecranes
78CB2C,Inc.
78CB33,Ltd
78CB68,DaehapHyperT Daehap Hyper-Tech
78CC2B,Ltd
78CD55,TexasInstrum Texas Instruments
78CD8E,SMCNetworks  SMC Networks Inc
78CEA5,Vitallinkvie Vital link vietnam company limited
78CF2F,Ltd
78CFF9,Ltd.
78D004,NeousysTechn Neousys Technology Inc.
78D129,Vicos        Vicos
78D162,Inc.
78D294,Netgear      Netgear
78D347,Ericsson     Ericsson AB
78D34F,Inc.
78D366,Ltd
78D38D,HongkongYunl Hongkong Yunlink Technology Limited
78D3ED,Norma        Norma
78D4F1,Inc.
78D5B5,NavielektroK Navielektro Ky
78D66F,AristocratTe Aristocrat Technologies Australia Pty. Ltd.
78D6B2,Toshiba      Toshiba
78D6D6,eero         eero inc.
78D6DC,Ltd.
78D6F0,Ltd.
78D71A,Ciena        Ciena Corporation
78D752,Ltd
78D75F,Inc.
78D800,CLInternatio CL International
78D840,XiaomiCommun Xiaomi Communications Co Ltd
